Time,Hot Water,Space Heat,Electricity,Charge
4160,226.4118704,0,237.51625,300
4161,990.6702954,0,138.13475,300
4162,218.1496171,0,145.317,300
4163,166.5105343,0,141.343,300
4164,166.5105343,0,168.55625,300
4165,166.5105343,0,141.16025,300
4166,166.5105343,0,138.58175,300
4167,166.5105343,0,895.0895,300
4168,166.5105343,0,379.56875,300
4169,166.5105343,0,140.7915,300
4170,2379.417361,0,327.7405,300
4171,166.5105343,0,539.98,300
4172,166.5105343,0,296.4105,300
4173,988.2604716,0,397.52975,300
4174,238.8052502,0,920.4985,300
4175,166.5105343,0,707.8795,300
4176,166.5105343,0,286.36925,300
4177,166.1366883,0,130.39925,300
4178,688.2335646,0,141.265,300
4179,166.135647,0,182.84275,300
4180,166.135647,0,141.7755,300
4181,166.135647,0,141.432,300
4182,166.135647,0,144.59425,300
4183,166.135647,0,153.167,300
4184,2939.265606,0,284.65475,300
4185,248.5721603,0,267.98775,300
4186,1040.306174,0,142.01775,300
4187,1710.102844,0,180.82325,300
4188,166.135647,0,892.869,300
4189,166.135647,0,271.939,300
4190,166.135647,0,144.681,300
4191,166.135647,0,188.9525,300
4192,166.135647,0,448.32125,300
4193,166.135647,0,359.064,300
4194,1001.492315,0,363.8935,300
4195,166.135647,0,398.93425,300
4196,1858.832054,0,496.9475,300
4197,220.4063516,0,488.9575,300
4198,166.135647,0,329.8215,300
4199,166.135647,0,426.31025,300
4200,186.7447753,0,705.0435,300
4201,165.7628193,0,282.952,300
4202,165.7617808,0,143.39175,300
4203,165.7617808,0,140.9715,300
4204,165.7617808,0,140.42325,300
4205,165.7617808,0,136.74675,300
4206,165.7617808,0,150.15675,300
4207,165.7617808,0,156.9345,300
4208,165.7617808,0,146.224,300
4209,2061.133283,0,143.707,300
4210,165.7617808,0,152.11925,300
4211,165.7617808,0,689.8585,300
4212,165.7617808,0,432.835,300
4213,361.1079079,0,1275.98525,300
4214,840.2199882,0,409.4895,300
4215,165.7617808,0,1068.31325,300
4216,165.7617808,0,614.62225,300
4217,615.4005857,0,552.2945,300
4218,280.9131821,0,1108.89625,300
4219,165.7617808,0,323.13925,300
4220,1061.269553,0,551.26425,300
4221,165.7617808,0,650.78675,300
4222,165.7617808,0,695.7595,300
4223,204.1455812,0,483.86175,300
4224,268.9182444,0,243.67,300
4225,165.3901008,0,134.4495,300
4226,165.3890655,0,135.55025,300
4227,165.3890655,0,159.646,300
4228,165.3890655,0,125.5935,300
4229,165.3890655,0,121.61375,300
4230,165.3890655,0,186.3015,300
4231,1601.545108,0,169.445,300
4232,2342.191295,0,141.38025,300
4233,165.3890655,0,142.60475,300
4234,389.7029616,0,468.4995,300
4235,165.3890655,0,416.27425,300
4236,633.165605,0,119.3035,300
4237,165.3890655,0,1322.61825,300
4238,165.3890655,0,1033.79925,300
4239,165.3890655,0,1220.811,300
4240,165.3890655,0,1557.95775,300
4241,165.3890655,0,760.342,300
4242,1068.115721,0,265.4675,300
4243,361.6637246,0,819.55,300
4244,165.3890655,0,948.71,300
4245,165.3890655,0,642.18,300
4246,165.3890655,0,1553.62575,300
4247,760.3679973,0,596.459,300
4248,1410.057635,0,631.8545,300
4249,165.0186634,0,382.49175,300
4250,165.0176316,0,520.324,300
4251,165.0176316,0,487.37675,300
4252,165.0176316,0,137.465,300
4253,165.0176316,0,166.02225,300
4254,165.0176316,0,148.31675,300
4255,359.4867975,0,869.35575,300
4256,566.2382266,0,167.38525,300
4257,1378.914636,0,135.03025,300
4258,1005.670307,0,141.63475,300
4259,165.0176316,0,141.12875,300
4260,165.0176316,0,142.0985,300
4261,165.0176316,0,360.76275,300
4262,165.0176316,0,347.949,300
4263,165.0176316,0,140.39625,300
4264,165.0176316,0,143.31325,300
4265,1322.62093,0,264.75325,300
4266,165.0176316,0,356.55275,300
4267,165.0176316,0,472.67575,300
4268,1279.291835,0,150.6345,300
4269,693.8372933,0,225.7635,300
4270,165.0176316,0,361.69975,300
4271,523.2503057,0,340.0775,300
4272,420.8981131,0,317.4665,300
4273,164.6486385,0,368.16275,300
4274,164.6476107,0,238.391,300
4275,164.6476107,0,236.72525,300
4276,164.6476107,0,228.20825,300
4277,164.6476107,0,253.786,300
4278,818.2328079,0,241.73875,300
4279,1241.70155,0,254.4345,300
4280,1861.586261,0,332.1345,300
4281,1007.840597,0,241.30025,300
4282,164.6476107,0,238.765,300
4283,961.2045698,0,238.787,300
4284,164.6476107,0,421.7845,300
4285,164.6476107,0,735.654,300
4286,777.3837331,0,556.1,300
4287,164.6476107,0,221.911,300
4288,164.6476107,0,416.73475,300
4289,164.6476107,0,1358.9295,300
4290,589.4779889,0,708.0115,300
4291,762.06533,0,2152.438,300
4292,589.4779889,0,929.385,300
4293,854.9969752,0,1357.4385,300
4294,736.5346582,0,696.7755,300
4295,164.6476107,0,1301.2925,300
4296,164.6476107,0,619.45875,300
4297,188.9045755,603.75,480.24475,300
4298,164.2791348,1610,352.08275,300
4299,164.2791348,1610,346.965,300
4300,164.2791348,1610,196.113,300
4301,164.2791348,1610,141.8465,300
4302,164.2791348,1610,159.352,300
4303,785.8333883,1610,154.71925,300
4304,899.954825,1610,131.086,300
4305,535.1738041,1610,281.3005,300
4306,603.1032307,1610,206.79325,300
4307,164.2791348,1610,144.32375,300
4308,354.4815293,1610,132.04825,300
4309,164.2791348,1610,1060.3045,300
4310,506.6434449,1610,328.75425,300
4311,164.2791348,1610,948.0685,300
4312,164.2791348,1610,141.5425,300
4313,164.2791348,1579.782386,513.498,300
4314,414.938719,1376.698056,555.14075,300
4315,323.2339931,1305.101243,283.2315,300
4316,164.2791348,1610,540.192,300
4317,164.2791348,1610,1446.53575,300
4318,196.8852596,1610,400.5725,300
4319,1876.100685,1006.25,353.97425,300
4320,203.6782023,0,144.35125,300
4321,163.913356,0,195.9935,300
4322,163.9123371,0,153.68025,300
4323,163.9123371,223.7173917,179.8355,300
4324,163.9123371,851.3156948,130.263,300
4325,163.9123371,1438.892542,120.987,300
4326,163.9123371,1769.900763,128.9825,300
4327,1490.661906,3836.585228,156.03675,300
4328,163.9123371,6312.380856,231.347,300
4329,1728.222939,4514.100938,256.477,300
4330,163.9123371,3229.221331,222.80725,300
4331,163.9123371,1910.075714,932.50675,300
4332,205.9345456,723.9487628,936.30025,300
4333,917.262092,0,387.44925,300
4334,163.9123371,0,481.024,300
4335,163.9123371,0,782.828,300
4336,163.9123371,0,371.75925,300
4337,163.9123371,0,569.4445,300
4338,163.9123371,0,726.6625,300
4339,163.9123371,0,844.6765,300
4340,1484.223019,0,1482.8475,300
4341,3116.311377,0,450.786,300
4342,1353.41195,0,576.90825,300
4343,163.9123371,0,313.97025,300
4344,163.9123371,0,236.128,300
4345,163.5483649,0,254.774,300
4346,163.5473511,0,173.85875,300
4347,163.5473511,0,146.937,300
4348,163.5473511,0,143.19725,300
4349,163.5473511,0,141.82425,300
4350,163.5473511,0,140.83875,300
4351,1295.620552,1912.91848,142.881,300
4352,163.5473511,4755.604714,143.59525,300
4353,201.4183781,3937.827685,197.3075,300
4354,2303.936647,3264.305934,113.40275,300
4355,501.6815211,2672.312166,141.9505,300
4356,163.5473511,2323.430613,145.704,300
4357,163.5473511,2081.636336,142.2095,300
4358,163.5473511,1900.127217,141.98075,300
4359,163.5473511,1544.002028,141.5675,300
4360,1350.398288,1178.62293,193.88825,300
4361,163.5473511,1069.108097,322.87225,300
4362,163.5473511,836.2030655,357.794,300
4363,1721.669606,587.4203107,349.62075,300
4364,163.5473511,590.3475861,565.072,300
4365,232.1885876,799.3566491,1038.5215,300
4366,1502.558664,1069.503942,447.829,300
4367,163.5473511,736.8816868,633.953,300
4368,163.5473511,0,384.271,300
4369,163.1853195,0,175.88975,300
4370,163.184311,0,147.7165,300
4371,163.184311,0,158.4595,300
4372,163.184311,0,140.28025,300
4373,163.184311,0,132.26375,300
4374,163.184311,0,103.16125,300
4375,163.184311,2065.047062,122.74075,300
4376,993.1479294,4942.520414,137.31475,300
4377,2175.34001,3598.4327,144.35125,300
4378,200.9712725,2616.470741,215.7495,300
4379,163.184311,1833.393641,365.47925,300
4380,163.184311,1221.561679,800.86225,300
4381,163.184311,727.8412678,694.47375,300
4382,453.6715774,228.2752899,827.07375,300
4383,163.184311,0,369.76425,300
4384,163.184311,0,326.17825,300
4385,2360.226215,67.61958178,223.776,300
4386,2217.175575,230.6997376,468.26975,300
4387,317.0312256,462.1250804,768.2085,300
4388,163.184311,661.7847139,1035.5265,300
4389,355.4929543,658.083057,309.25925,300
4390,1013.390944,791.2293841,406.093,300
4391,163.184311,506.2406282,1065.36225,300
4392,198.6095874,0,241.601,300
4393,884.9113659,0,130.362,300
4394,551.6394349,0,148.65175,300
4395,162.8233518,0,128.18125,300
4396,162.8233518,0,140.15575,300
4397,162.8233518,0,131.28875,300
4398,162.8233518,0,178.0415,300
4399,162.8233518,1310.53409,247.754,300
4400,549.1146551,3146.841042,139.681,300
4401,201.8732787,2152.253779,139.1315,300
4402,162.8233518,971.6554261,125.9785,300
4403,162.8233518,97.50576686,133.47325,300
4404,1170.715432,0,135.6055,300
4405,162.8233518,0,373.57,300
4406,1032.357501,0,176.46775,300
4407,162.8233518,0,350.65325,300
4408,162.8233518,0,377.88775,300
4409,954.5942846,0,358.553,300
4410,162.8233518,0,336.745,300
4411,162.8233518,0,144.25575,300
4412,367.498831,0,310.89675,300
4413,369.8552921,0,1030.86,300
4414,162.8233518,0,616.06425,300
4415,1273.726446,0,526.0325,300
4416,1748.385041,0,391.2135,300
4417,207.8115111,0,292.93125,300
4418,162.4646086,0,201.44625,300
4419,162.4646086,0,139.90025,300
4420,162.4646086,0,139.034,300
4421,162.4646086,0,131.066,300
4422,162.4646086,0,155.32175,300
4423,162.4646086,0,210.7595,300
4424,1493.954766,0,134.211,300
4425,1792.565954,0,151.6005,300
4426,162.4646086,0,149.967,300
4427,162.4646086,0,148.91925,300
4428,162.4646086,0,139.0715,300
4429,162.4646086,0,443.3245,300
4430,372.0634628,0,396.76775,300
4431,162.4646086,0,366.55175,300
4432,162.4646086,0,346.79925,300
4433,162.4646086,0,675.27775,300
4434,162.4646086,0,926.57325,300
4435,162.4646086,0,1164.7565,300
4436,807.3841602,0,557.484,300
4437,162.4646086,0,562.23625,300
4438,162.4646086,0,541.99225,300
4439,162.4646086,0,681.1995,300
4440,189.3362566,0,455.88475,300
4441,162.1092071,0,299.7645,300
4442,162.1082171,0,155.51575,300
4443,162.1082171,0,121.36,300
4444,162.1082171,0,142.9465,300
4445,162.1082171,0,140.1865,300
4446,162.1082171,0,165.0315,300
4447,182.8880603,0,154.59525,300
4448,162.1082171,0,284.6355,300
4449,815.6678,0,145.23775,300
4450,162.1082171,0,136.54075,300
4451,162.1082171,0,140.15925,300
4452,162.1082171,0,141.509,300
4453,162.1082171,0,134.5125,300
4454,620.9405602,0,121.8535,300
4455,162.1082171,0,446.218,300
4456,162.1082171,0,711.8235,300
4457,821.3654989,0,365.46025,300
4458,162.1082171,0,656.2485,300
4459,368.2308548,0,494.57875,300
4460,886.0511397,0,876.93775,300
4461,783.492559,0,874.72325,300
4462,162.1082171,0,385.80225,300
4463,162.1082171,0,389.881,300
4464,1824.16051,0,412.32775,300
4465,161.7552966,0,356.47925,300
4466,161.7543135,0,262.61175,300
4467,161.7543135,0,183.99,300
4468,161.7543135,0,140.46625,300
4469,161.7543135,0,140.31475,300
4470,161.7543135,0,198.04375,300
4471,161.7543135,0,154.0165,300
4472,292.1808687,0,233.7,300
4473,713.5589701,0,633.39175,300
4474,847.9986501,0,467.0045,300
4475,161.7543135,0,739.34425,300
4476,161.7543135,0,125.1925,300
4477,210.2462379,0,932.52325,300
4478,161.7543135,0,547.351,300
4479,187.672411,0,800.7445,300
4480,161.7543135,0,322.6055,300
4481,783.7886536,0,353.32075,300
4482,201.8855612,0,135.22775,300
4483,161.7543135,0,127.91675,300
4484,695.1654815,0,651.14075,300
4485,964.3792685,0,1776.925,300
4486,370.4368018,0,1243.8345,300
4487,161.7543135,0,1289.3515,300
4488,1229.914358,0,1081.2005,300
4489,161.4040097,603.75,284.35525,300
4490,161.4030339,1610,169.38625,300
4491,161.4030339,1610,124.17825,300
4492,161.4030339,1610,131.29075,300
4493,161.4030339,1610,133.202,300
4494,161.4030339,1610,158.547,300
4495,838.1482443,1610,743.54925,300
4496,161.4030339,1610,174.55575,300
4497,884.699505,1610,338.87725,300
4498,161.4030339,1610,141.3235,300
4499,1839.918028,1610,145.78025,300
4500,161.4030339,1610,143.54975,300
4501,715.8469032,1610,139.9375,300
4502,3742.012554,1610,229.809,300
4503,161.4030339,1610,160.68275,300
4504,161.4030339,1610,135.14625,300
4505,161.4030339,1610,143.26025,300
4506,161.4030339,1610,138.5745,300
4507,831.8079292,1610,373.68525,300
4508,257.1751618,1610,520.80525,300
4509,161.4030339,1610,1682.19975,300
4510,241.4912245,1610,1333.128,300
4511,161.4030339,1006.25,378.865,300
4512,161.4030339,0,215.834,300
4513,161.055483,33.03064167,137.46025,300
4514,161.0545149,343.9538093,140.97425,300
4515,161.0545149,961.0746592,139.534,300
4516,161.0545149,1393.022943,137.84,300
4517,161.0545149,1638.669631,135.5655,300
4518,161.0545149,1779.500972,136.17525,300
4519,161.0545149,3948.175729,144.2265,300
4520,262.2805052,6733.7462,154.58675,300
4521,882.2896953,5143.642653,148.674,300
4522,161.0545149,4049.119511,133.54325,300
4523,161.0545149,3081.56214,128.51375,300
4524,161.0545149,2229.40583,145.668,300
4525,161.0545149,1563.295314,152.0535,300
4526,916.2536788,836.6250297,150.06125,300
4527,368.8341791,131.5940867,143.4625,300
4528,161.0545149,0,636.539,300
4529,320.8850258,119.9711573,643.71875,300
4530,161.0545149,442.9238943,656.30225,300
4531,524.6689272,758.4411157,337.721,300
4532,368.8341791,878.3588516,485.86425,300
4533,161.0545149,948.6143755,761.231,300
4534,161.0545149,1507.530386,1580.0085,300
4535,161.0545149,1216.457248,984.03575,300
4536,203.6759845,0,294.8155,300
4537,191.6105594,0,335.49,300
4538,160.7088931,0,138.5705,300
4539,160.7088931,0,134.34375,300
4540,160.7088931,126.8957524,138.90425,300
4541,160.7088931,541.1261166,121.112,300
4542,160.7088931,878.2668591,168.065,300
4543,175.1624493,2776.770607,151.68075,300
4544,226.9958919,5114.479169,147.4605,300
4545,160.7088931,3008.769239,141.90125,300
4546,160.7088931,1448.346821,142.87975,300
4547,1702.421546,664.5428162,219.12475,300
4548,160.7088931,216.9239365,368.72675,300
4549,160.7088931,10.21239852,242.57575,300
4550,1633.642555,0,141.8615,300
4551,160.7088931,0,1733.9765,300
4552,160.7088931,0,589.397,300
4553,160.7088931,0,217.553,300
4554,160.7088931,0,266.9525,300
4555,194.4338574,0,524.73425,300
4556,202.574366,0,467.02725,300
4557,1596.096535,0,419.83675,300
4558,160.7088931,0,897.86425,300
4559,160.7088931,0,1008.98525,300
4560,1037.89023,0,875.32575,300
4561,1035.67868,0,139.196,300
4562,160.3663052,0,137.72925,300
4563,160.3663052,0,127.78525,300
4564,160.3663052,0,120.351,300
4565,160.3663052,0,137.3695,300
4566,613.9367698,0,140.303,300
4567,160.3663052,1584.956706,141.828,300
4568,1335.571358,3711.52528,144.41825,300
4569,160.3663052,2510.118032,146.3125,300
4570,160.3663052,1511.496397,152.31975,300
4571,160.3663052,499.9937675,132.75,300
4572,160.3663052,0,189.38875,300
4573,717.3826653,0,357.0015,300
4574,160.3663052,0,1081.2135,300
4575,694.836765,0,431.819,300
4576,1380.49738,0,350.36725,300
4577,160.3663052,0,308.67,300
4578,664.6650455,0,200.2825,300
4579,160.3663052,0,752.18875,300
4580,1503.173602,0,166.3195,300
4581,160.3663052,0,571.1145,300
4582,160.3663052,0,796.959,300
4583,196.3402784,0,825.62925,300
4584,160.3663052,0,667.5495,300
4585,1324.639583,0,298.47375,300
4586,160.0268876,0,189.70475,300
4587,160.0268876,0,151.99025,300
4588,160.0268876,0,141.06325,300
4589,160.0268876,0,141.42575,300
4590,160.0268876,0,268.06425,300
4591,160.0268876,0,368.904,300
4592,909.4148475,0,139.61925,300
4593,192.4507375,0,344.188,300
4594,572.9346907,0,261.46025,300
4595,1267.731475,0,492.42975,300
4596,160.0268876,0,755.36625,300
4597,160.0268876,0,346.1035,300
4598,160.0268876,0,347.32775,300
4599,1211.486021,0,351.32825,300
4600,160.0268876,0,744.736,300
4601,160.0268876,0,120.709,300
4602,160.0268876,0,343.916,300
4603,1166.489658,0,439.11525,300
4604,160.0268876,0,1171.33825,300
4605,198.4061385,0,424.98725,300
4606,160.0268876,0,1054.52925,300
4607,1134.396663,0,644.5,300
4608,847.2139925,0,547.62675,300
4609,180.2047585,0,202.33925,300
4610,159.690777,0,140.718,300
4611,159.690777,0,132.74775,300
4612,159.690777,0,128.69325,300
4613,159.690777,0,141.223,300
4614,159.690777,0,142.5095,300
4615,244.2119169,0,191.61425,300
4616,460.7973378,0,148.59475,300
4617,989.054462,0,592.70075,300
4618,159.690777,0,827.35225,300
4619,159.690777,0,278.12425,300
4620,159.690777,0,242.4745,300
4621,991.6957476,0,196.19875,300
4622,159.690777,0,274.31175,300
4623,674.7414731,0,342.7855,300
4624,159.690777,0,142.4975,300
4625,159.690777,0,145.61175,300
4626,159.690777,0,1565.303,300
4627,1554.289585,0,1784.88625,300
4628,159.690777,0,2827.1975,300
4629,159.690777,0,889.76325,300
4630,159.690777,0,1424.28925,300
4631,236.28806,0,762.478,300
4632,159.690777,0,426.07875,300
4633,159.3590336,0,209.04225,300
4634,159.3581095,0,142.17575,300
4635,159.3581095,0,140.89225,300
4636,159.3581095,0,142.5755,300
4637,159.3581095,0,142.3595,300
4638,159.3581095,0,144.91825,300
4639,159.3581095,0,141.63025,300
4640,1105.274842,0,128.53275,300
4641,947.4573165,0,111.57625,300
4642,193.9527654,0,133.0745,300
4643,159.3581095,0,131.94575,300
4644,159.3581095,0,787.4725,300
4645,159.3581095,0,226.317,300
4646,159.3581095,0,167.859,300
4647,159.3581095,0,797.23825,300
4648,506.2930865,0,400.45775,300
4649,159.3581095,0,651.0795,300
4650,159.3581095,0,136.16525,300
4651,159.3581095,0,234.36075,300
4652,387.3533651,0,1654.06225,300
4653,878.9269507,0,1027.95075,300
4654,159.3581095,0,1291.77575,300
4655,159.3581095,0,411.9765,300
4656,210.426411,0,431.96225,300
4657,159.0299354,0,559.8675,300
4658,159.0290212,0,214.80125,300
4659,159.0290212,0,142.34425,300
4660,159.0290212,0,119.004,300
4661,159.0290212,0,132.41225,300
4662,159.0290212,0,207.7795,300
4663,1466.636883,0,162.067,300
4664,2552.638585,0,224.146,300
4665,216.2389201,0,723.7965,300
4666,159.0290212,0,861.967,300
4667,174.3178735,0,467.037,300
4668,1297.966319,0,268.2305,300
4669,422.0630392,0,133.0745,300
4670,159.0290212,0,298.2585,300
4671,159.0290212,0,1135.83775,300
4672,187.6339707,0,1333.71475,300
4673,159.0290212,0,207.79275,300
4674,159.0290212,0,1399.479,300
4675,159.0290212,0,621.394,300
4676,159.0290212,0,406.13875,300
4677,593.0351509,0,1231.3265,300
4678,159.0290212,0,716.408,300
4679,504.2611699,0,722.4585,300
4680,1516.942139,0,1285.20175,300
4681,158.7045515,0,349.0595,300
4682,158.7036477,0,356.369,300
4683,158.7036477,0,174.32975,300
4684,158.7036477,0,143.42125,300
4685,158.7036477,0,143.75075,300
4686,158.7036477,0,138.267,300
4687,158.7036477,0,127.69275,300
4688,158.7036477,0,119.0835,300
4689,158.7036477,0,141.3815,300
4690,158.7036477,0,119.417,300
4691,158.7036477,0,361.093,300
4692,158.7036477,0,736.60975,300
4693,158.7036477,0,150.28275,300
4694,158.7036477,0,185.5745,300
4695,158.7036477,0,1535.1875,300
4696,184.1329331,0,727.61725,300
4697,654.8208043,0,475.5165,300
4698,158.7036477,0,1021.9015,300
4699,158.7036477,0,812.25475,300
4700,2098.54798,0,323.471,300
4701,158.7036477,0,474.735,300
4702,1641.148961,0,667.30975,300
4703,201.5232832,0,377.46125,300
4704,212.8434167,0,324.46025,300
4705,752.8236388,0,184.15775,300
4706,158.3821239,0,141.82375,300
4707,158.3821239,0,145.5705,300
4708,158.3821239,0,134.00725,300
4709,158.3821239,0,99.3265,300
4710,158.3821239,0,134.968,300
4711,768.1034498,0,209.2645,300
4712,158.3821239,0,150.87725,300
4713,158.3821239,0,141.543,300
4714,245.4851705,0,138.87325,300
4715,158.3821239,0,142.60725,300
4716,1101.452703,0,446.37625,300
4717,158.3821239,0,1068.1995,300
4718,846.0377546,0,890.41425,300
4719,158.3821239,0,712.2535,300
4720,158.3821239,0,423.121,300
4721,558.2047549,0,279.78975,300
4722,1950.216225,0,154.64775,300
4723,158.3821239,0,954.3355,300
4724,158.3821239,0,1557.83875,300
4725,195.0570909,0,605.00475,300
4726,158.3821239,0,365.57975,300
4727,158.3821239,0,398.96725,300
4728,1376.514955,0,902.345,300
4729,925.7152598,0,147.37825,300
4730,158.0645846,0,109.734,300
4731,158.0645846,0,129.07575,300
4732,158.0645846,0,132.60175,300
4733,158.0645846,0,145.18225,300
4734,158.0645846,0,204.222,300
4735,158.0645846,0,158.1615,300
4736,1930.293119,0,152.7015,300
4737,216.8883236,0,139.43325,300
4738,158.0645846,0,148.0755,300
4739,222.1171003,0,175.517,300
4740,158.0645846,0,382.44425,300
4741,158.0645846,0,233.12375,300
4742,158.0645846,0,226.3625,300
4743,158.0645846,0,364.18225,300
4744,158.0645846,0,280.9715,300
4745,158.0645846,0,698.98775,300
4746,189.4372454,0,365.21925,300
4747,158.0645846,0,363.69125,300
4748,158.0645846,0,1292.44325,300
4749,158.0645846,0,1135.97375,300
4750,785.5178,0,821.58075,300
4751,1211.663109,0,721.9805,300
4752,158.0645846,0,454.10575,300
4753,157.7520342,0,524.7755,300
4754,157.7511636,0,365.46075,300
4755,157.7511636,0,358.01525,300
4756,157.7511636,0,307.753,300
4757,157.7511636,0,138.47675,300
4758,157.7511636,0,122.374,300
4759,924.8572612,0,136.06775,300
4760,221.6766717,0,160.593,300
4761,194.2800254,0,251.8935,300
4762,157.7511636,0,130.05425,300
4763,157.7511636,0,123.702,300
4764,157.7511636,0,653.65975,300
4765,799.6154493,0,1046.67775,300
4766,568.7008587,0,1254.96175,300
4767,157.7511636,0,689.08775,300
4768,157.7511636,0,440.3715,300
4769,157.7511636,0,310.96675,300
4770,157.7511636,0,386.042,300
4771,504.7753506,0,140.84825,300
4772,361.2691079,0,190.93,300
4773,157.7511636,0,353.59075,300
4774,157.7511636,0,453.88225,300
4775,157.7511636,0,565.33725,300
4776,157.7511636,0,905.8545,300
4777,157.4428529,0,413.581,300
4778,157.4419941,0,403.63225,300
4779,157.4419941,0,372.912,300
4780,157.4419941,0,209.49675,300
4781,157.4419941,0,142.20025,300
4782,157.4419941,0,141.19,300
4783,157.4419941,0,240.83025,300
4784,1122.257617,0,195.27025,300
4785,1807.133484,0,301.172,300
4786,206.2686956,0,150.7135,300
4787,157.4419941,0,402.06925,300
4788,157.4419941,0,812.3825,300
4789,157.4419941,0,345.09,300
4790,157.4419941,0,773.13,300
4791,157.4419941,0,1507.748,300
4792,157.4419941,0,1011.55025,300
4793,704.3010514,0,941.11925,300
4794,157.4419941,0,210.709,300
4795,157.4419941,0,149.7415,300
4796,958.1998994,0,275.819,300
4797,157.4419941,0,238.393,300
4798,157.4419941,0,319.465,300
4799,157.4419941,0,511.4685,300
4800,157.4419941,0,414.39125,300
4801,157.138055,0,274.9215,300
4802,157.1372083,0,142.92025,300
4803,157.1372083,0,141.73275,300
4804,157.1372083,0,141.465,300
4805,157.1372083,0,140.20275,300
4806,198.0722394,0,133.6235,300
4807,790.6555466,0,147.8045,300
4808,1602.858544,0,238.79125,300
4809,157.1372083,0,144.63025,300
4810,157.1372083,0,943.904,300
4811,157.1372083,0,139.76025,300
4812,157.1372083,0,140.288,300
4813,157.1372083,0,475.721,300
4814,305.2830351,0,374.3985,300
4815,702.9376228,0,755.1245,300
4816,157.1372083,0,487.49975,300
4817,157.1372083,0,546.14875,300
4818,836.4637956,0,196.5105,300
4819,157.1372083,0,266.406,300
4820,461.2260107,0,345.41325,300
4821,184.4272291,0,292.58125,300
4822,184.4272291,0,422.16275,300
4823,157.1372083,0,176.3065,300
4824,157.1372083,0,368.98625,300
4825,181.9679521,0,382.853,300
4826,156.8369378,0,168.1415,300
4827,156.8369378,0,140.389,300
4828,156.8369378,0,136.7715,300
4829,156.8369378,0,136.99225,300
4830,156.8369378,0,146.72725,300
4831,1185.715154,0,168.3945,300
4832,709.7009022,0,289.6705,300
4833,156.8369378,0,761.13375,300
4834,156.8369378,0,144.2505,300
4835,156.8369378,0,313.15675,300
4836,156.8369378,0,779.179,300
4837,456.4535379,0,791.1055,300
4838,607.5588795,0,645.398,300
4839,156.8369378,0,1033.75075,300
4840,156.8369378,0,1969.97975,300
4841,1440.908081,0,1162.82725,300
4842,156.8369378,0,229.76725,300
4843,156.8369378,0,566.46175,300
4844,156.8369378,0,752.026,300
4845,156.8369378,0,1009.42575,300
4846,156.8369378,0,416.29975,300
4847,156.8369378,0,403.5185,300
4848,156.8369378,0,473.75475,300
4849,156.542134,603.75,419.325,300
4850,156.5413128,1610,308.186,300
4851,156.5413128,1610,124.98975,300
4852,156.5413128,1610,121.483,300
4853,156.5413128,1610,182.49675,300
4854,156.5413128,1610,299.47975,300
4855,156.5413128,1610,477.9035,300
4856,156.5413128,1610,262.6895,300
4857,210.7525513,1610,130.88225,300
4858,156.5413128,1610,125.77975,300
4859,197.9684085,1610,118.87575,300
4860,156.5413128,1610,591.10075,300
4861,156.5413128,1610,148.40325,300
4862,156.5413128,1610,592.42725,300
4863,156.5413128,1610,159.99125,300
4864,156.5413128,1610,132.395,300
4865,156.5413128,1610,144.83125,300
4866,156.5413128,1610,125.3075,300
4867,156.5413128,1610,1010.906,300
4868,262.3745963,1610,1134.39025,300
4869,156.5413128,1610,940.05025,300
4870,156.5413128,1610,312.908,300
4871,156.5413128,1006.25,745.6485,300
4872,156.5413128,161.6876835,931.33775,300
4873,156.2512705,656.4791438,250.8955,300
4874,156.2504626,1221.034309,140.12425,300
4875,156.2504626,1654.704674,124.81025,300
4876,156.2504626,1924.27487,137.3085,300
4877,156.2504626,2088.770771,174.75325,300
4878,156.2504626,2196.874439,132.35575,300
4879,195.0162048,4346.331775,217.1915,300
4880,206.9689754,7326.70483,139.791,300
4881,195.0162048,6047.87339,245.0785,300
4882,156.2504626,4992.229192,198.56575,300
4883,156.2504626,4074.273584,141.95225,300
4884,156.2504626,3062.560603,139.91475,300
4885,524.525014,2157.266102,126.7475,300
4886,156.2504626,1651.261489,175.68675,300
4887,156.2504626,1105.302874,320.068,300
4888,590.4267758,640.6396241,448.3645,300
4889,156.2504626,655.6593937,161.609,300
4890,156.2504626,611.7526645,141.575,300
4891,156.2504626,600.6480565,684.4905,300
4892,950.9481788,1003.896845,1368.6325,300
4893,156.2504626,1499.529654,407.231,300
4894,156.2504626,1764.67316,1173.5865,300
4895,156.2504626,1226.339988,1164.897,300
4896,201.4771619,0,637.567,300
4897,155.9653095,0,198.32675,300
4898,155.9645152,0,126.56625,300
4899,155.9645152,0,126.89375,300
4900,155.9645152,215.2496773,179.3325,300
4901,155.9645152,692.9589453,142.381,300
4902,155.9645152,925.4458308,144.92275,300
4903,212.0719733,3033.061728,182.07075,300
4904,581.6073008,5888.3071,156.49275,300
4905,447.1428754,4358.252823,144.906,300
4906,155.9645152,2831.521554,140.39025,300
4907,256.5709918,1567.241075,254.3075,300
4908,155.9645152,677.8760195,829.02025,300
4909,155.9645152,188.1808242,488.12525,300
4910,367.4960814,102.3029902,233.989,300
4911,155.9645152,17.35359954,757.4795,300
4912,367.4960814,0,141.29525,300
4913,607.4038333,204.3447575,165.892,300
